stimulus,index,content,word_len,freq_zipf,dep_dist,depth,integration_cost,dep_label,pos_tag,lemma,sentence_id,token_id_sent
delayed-neg.difficulty,18,difficult,9,4.779307827583586,1,3,0.6,amod,ADJ,difficult,1,7
delayed-neg.difficulty,19,2,0,6.0,4,2,2.0,appos,NUM,2,1,8
delayed-neg.difficulty,20,–,0,,1,3,0.1,punct,PUNCT,–,1,9
delayed-neg.difficulty,21,rather,6,5.057742155828753,1,4,0.6,advmod,ADV,rather,1,10
delayed-neg.difficulty,22,easy,4,5.42440789939746,3,3,1.7999999999999998,amod,ADJ,easy,1,11
delayed-neg.difficulty,23,1,0,6.0,0,0,0.0,ROOT,NUM,1,1,12
delayed-neg.difficulty,24,–,0,,1,1,0.1,punct,PUNCT,–,1,13
delayed-neg.difficulty,25,very,4,6.093859261503438,1,2,0.6,advmod,ADV,very,1,14
delayed-neg.difficulty,26,easy,4,5.42440789939746,3,1,1.7999999999999998,amod,ADJ,easy,1,15
goldfish-zero.text.3,378,"surface,",7,4.261024833992398,7,1,7.2,nsubj,PROPN,surface,0,0
goldfish-zero.text.3,379,and,3,7.126710513400982,1,2,0.1,punct,PUNCT,",",0,1
goldfish-zero.text.3,380,a,1,7.3099551280128585,2,2,0.6,det,DET,a,0,3
goldfish-zero.text.3,381,plane,5,4.980139777745754,1,2,0.5,compound,NOUN,plane,0,4
goldfish-zero.text.3,382,ticket,6,4.658679028582449,2,1,2.0,nsubj,NOUN,ticket,0,5
goldfish-zero.text.3,383,would,5,6.247452782675624,1,1,0.3,aux,AUX,would,0,6
goldfish-zero.text.3,384,materialize,11,2.690196080028514,0,0,0.0,ROOT,VERB,materialize,0,7
goldfish-zero.text.3,385,in,2,6.990046118048168,1,1,0.8,prep,ADP,in,0,8
goldfish-zero.text.3,386,front,5,5.258996253248911,1,2,0.5,pobj,NOUN,front,0,9
goldfish-zero.text.3,387,of,2,7.063605036452092,1,3,0.8,prep,ADP,of,0,10
goldfish-zero.text.3,388,her.,3,6.572044028989929,1,4,0.5,pobj,PRON,she,0,11
goldfish-zero.text.3,389,As,2,6.345769610954118,5,1,0.5,punct,PUNCT,.,0,12
goldfish-zero.text.3,390,Emma's,5,4.196176185039973,2,3,1.0,poss,PROPN,Emma,1,1
goldfish-zero.text.3,391,wishes,6,5.371289573064556,1,2,1.0,nsubj,NOUN,wish,1,3
goldfish-zero.text.3,392,became,6,5.06284511327705,7,1,3.7,advcl,VERB,become,1,4
goldfish-zero.text.3,393,more,4,6.113472054195492,3,3,1.7999999999999998,advmod,ADV,more,1,5
goldfish-zero.text.3,394,and,3,7.126710513400982,1,4,0.5,cc,CCONJ,and,1,6
goldfish-zero.text.3,395,more,4,6.113472054195492,2,4,1.0,conj,ADV,more,1,7
goldfish-zero.text.3,396,"outlandish,",10,2.5185139398778875,4,2,2.0,acomp,ADJ,outlandish,1,8
goldfish-zero.text.3,397,she,3,6.572044028989929,2,1,0.2,punct,PUNCT,",",1,9
goldfish-zero.text.3,398,began,5,4.7557224449034585,0,0,0.0,ROOT,VERB,begin,1,11
goldfish-zero.text.3,399,to,2,7.355601686871925,1,2,0.3,aux,PART,to,1,12
goldfish-zero.text.3,400,realize,7,4.897956810006952,2,1,1.0,xcomp,VERB,realize,1,13
goldfish-zero.text.3,401,that,4,7.14956733263194,4,3,2.0,mark,SCONJ,that,1,14
goldfish-zero.text.3,402,Finley's,7,3.06,2,4,1.0,poss,PROPN,Finley,1,15
goldfish-zero.text.3,403,magic,5,4.721728198572788,1,3,1.0,nsubj,NOUN,magic,1,17
goldfish-zero.text.3,404,came,4,6.497065171063486,5,2,2.5,ccomp,VERB,come,1,18
goldfish-zero.text.3,405,with,4,6.703147736191453,1,3,0.8,prep,ADP,with,1,19
goldfish-zero.text.3,406,a,1,7.3099551280128585,1,5,0.3,det,DET,a,1,20
goldfish-zero.text.3,407,price.,5,4.727297202803587,2,4,1.0,pobj,NOUN,price,1,21
goldfish-zero.text.3,408,Every,5,5.739698896350719,11,1,1.7000000000000002,punct,PUNCT,.,1,22
goldfish-zero.text.3,409,time,4,6.29195240223515,7,1,3.7,npadvmod,NOUN,time,2,1
goldfish-zero.text.3,410,she,3,6.572044028989929,1,3,1.0,nsubj,PRON,she,2,2
goldfish-zero.text.3,411,made,4,6.142311236003898,2,2,1.0,relcl,VERB,make,2,3
goldfish-zero.text.3,412,a,1,7.3099551280128585,1,4,0.3,det,DET,a,2,4
goldfish-zero.text.3,413,"wish,",4,5.371289573064556,2,3,2.0,dobj,NOUN,wish,2,5
goldfish-zero.text.3,414,she,3,6.572044028989929,2,1,0.2,punct,PUNCT,",",2,6
goldfish-zero.text.3,415,felt,4,5.797433746145375,0,0,0.0,ROOT,VERB,feel,2,8
goldfish-zero.text.3,416,a,1,7.3099551280128585,2,3,0.6,det,DET,a,2,9
goldfish-zero.text.3,417,little,6,6.160285410531847,1,3,0.6,amod,ADJ,little,2,10
goldfish-zero.text.3,418,bit,3,5.371141778446181,3,2,3.0,nsubj,NOUN,bit,2,11
goldfish-zero.text.3,419,of,2,7.063605036452092,1,3,0.8,prep,ADP,of,2,12
goldfish-zero.text.3,420,herself,7,4.719745492529577,1,4,0.5,pobj,PRON,herself,2,13
goldfish-zero.text.3,421,slipping,8,4.412964271996662,6,1,3.1,ccomp,VERB,slip,2,14
goldfish-zero.text.3,422,away.,4,5.863857961883973,1,2,0.6,advmod,ADV,away,2,15
goldfish-zero.text.3,423,She,3,6.572044028989929,8,1,1.1,punct,PUNCT,.,2,16
goldfish-zero.text.3,424,felt,4,5.797433746145375,0,0,0.0,ROOT,VERB,feel,3,1
goldfish-zero.text.3,425,like,4,6.601947060080969,3,2,1.5,mark,SCONJ,like,3,2
goldfish-zero.text.3,426,she,3,6.572044028989929,2,2,2.0,nsubj,PRON,she,3,3
goldfish-zero.text.3,427,was,3,6.7594230602184195,1,2,0.3,aux,AUX,be,3,4
goldfish-zero.text.3,428,losing,6,5.215769708417643,4,1,2.0,advcl,VERB,lose,3,5
goldfish-zero.text.3,429,"control,",7,5.116042926849206,1,2,1.0,dobj,NOUN,control,3,6
goldfish-zero.text.3,430,like,4,6.601947060080969,2,2,0.2,punct,PUNCT,",",3,7
goldfish-zero.text.3,431,she,3,6.572044028989929,1,3,1.0,nsubj,PRON,she,3,9
goldfish-zero.text.3,432,was,3,6.7594230602184195,5,2,2.5,advcl,AUX,be,3,10
goldfish-zero.text.3,433,no,2,6.7760870730181075,1,4,0.5,neg,ADV,no,3,11
goldfish-zero.text.3,434,longer,6,5.829406704509388,2,3,1.2,advmod,ADV,long,3,12
goldfish-zero.text.3,435,in,2,6.990046118048168,3,3,2.4000000000000004,prep,ADP,in,3,13
goldfish-zero.text.3,436,charge,6,4.951288937277672,1,4,0.5,pobj,NOUN,charge,3,14
goldfish-zero.text.3,437,of,2,7.063605036452092,1,5,0.8,prep,ADP,of,3,15
goldfish-zero.text.3,438,her,3,6.452678661106354,2,7,1.0,poss,PRON,her,3,16
goldfish-zero.text.3,439,own,3,5.6620018793899165,1,7,0.6,amod,ADJ,own,3,17
goldfish-zero.text.3,440,life.,4,5.901267560474818,3,6,1.5,pobj,NOUN,life,3,18
goldfish-zero.text.3,441,One,3,6.48745513929058,18,1,3.1,punct,PUNCT,.,3,19
goldfish-zero.text.3,442,"day,",3,5.904076884767221,3,1,1.5,npadvmod,NOUN,day,4,1
goldfish-zero.text.3,443,Emma,4,4.196176185039973,2,1,0.2,punct,PUNCT,",",4,2
goldfish-zero.text.3,444,made,4,6.142311236003898,0,0,0.0,ROOT,VERB,make,4,4
goldfish-zero.text.3,445,one,3,6.48745513929058,2,2,1.0,nummod,NUM,one,4,5
goldfish-zero.text.3,446,final,5,4.696094159995223,1,2,0.6,amod,ADJ,final,4,6
goldfish-zero.text.3,447,wish.,4,5.371289573064556,3,1,3.0,dobj,NOUN,wish,4,7
goldfish-zero.text.3,448,"""Finley,",6,3.06,15,2,2.5,punct,PUNCT,"""",5,0
goldfish-zero.text.3,449,I,1,7.6017467520701825,2,3,0.2,punct,PUNCT,",",5,2
goldfish-zero.text.3,450,wish,4,5.371289573064556,11,2,6.1,ccomp,VERB,wish,5,4
goldfish-zero.text.3,451,for,3,6.838540569153386,3,4,1.5,mark,SCONJ,for,5,5
goldfish-zero.text.3,452,you,3,7.621769343182391,2,4,2.0,nsubj,PRON,you,5,6
goldfish-zero.text.3,453,to,2,7.355601686871925,1,4,0.3,aux,PART,to,5,7
goldfish-zero.text.3,454,stay,4,5.7123550220857044,4,3,2.0,advcl,VERB,stay,5,8
goldfish-zero.text.3,455,with,4,6.703147736191453,1,4,0.8,prep,ADP,with,5,9
goldfish-zero.text.3,456,me,2,7.6017467520701825,1,5,0.5,pobj,PRON,I,5,10
goldfish-zero.text.3,457,"forever,""",7,4.9484129657786005,3,4,1.7999999999999998,advmod,ADV,forever,5,11
goldfish-zero.text.3,458,she,3,6.572044028989929,2,2,0.2,punct,PUNCT,"""",5,13
goldfish-zero.text.3,459,"said,",4,6.214785585123866,3,1,1.5,parataxis,VERB,say,5,15
goldfish-zero.text.3,460,tears,5,4.349277527467955,1,2,0.1,punct,PUNCT,",",5,16
goldfish-zero.text.3,461,streaming,9,3.905256048748451,0,0,0.0,ROOT,VERB,stream,5,18
goldfish-zero.text.3,462,down,4,6.173264958940605,1,1,0.5,prt,ADP,down,5,19
goldfish-zero.text.3,463,her,3,6.452678661106354,1,2,0.5,poss,PRON,her,5,20
goldfish-zero.text.3,464,face.,4,5.461138216074931,3,1,3.0,dobj,NOUN,face,5,21
goldfish-zero.text.3,465,"""I",1,7.6017467520701825,4,1,0.4,punct,PUNCT,"""",6,0
goldfish-zero.text.3,466,don't,4,6.787856330946344,2,1,0.6,aux,AUX,do,6,2
goldfish-zero.text.3,467,want,4,6.440780033374006,0,0,0.0,ROOT,VERB,want,6,4
goldfish-zero.text.3,468,to,2,7.355601686871925,1,2,0.3,aux,PART,to,6,5
goldfish-zero.text.3,469,lose,4,5.215769708417643,2,1,1.0,xcomp,VERB,lose,6,6
goldfish-zero.text.3,470,you,3,7.621769343182391,1,2,1.0,dobj,PRON,you,6,7
goldfish-zero.text.3,471,"again.""",5,5.899114336832765,2,2,1.2,advmod,ADV,again,6,8
goldfish-zero.text.3,472,Finley,6,3.06,6,1,0.7000000000000001,punct,PUNCT,"""",6,10
goldfish-zero.text.3,473,swam,4,3.3820170425748683,0,0,0.0,ROOT,VERB,swam,7,1
goldfish-zero.text.3,474,up,2,6.564666064252089,1,1,0.5,prt,ADP,up,7,2
goldfish-zero.text.3,475,to,2,7.355601686871925,2,1,1.6,prep,ADP,to,7,3
goldfish-zero.text.3,476,the,3,7.469073206544746,1,3,0.3,det,DET,the,7,4
goldfish-zero.text.3,477,surface,7,4.261024833992398,2,2,1.0,pobj,NOUN,surface,7,5
goldfish-zero.text.3,478,of,2,7.063605036452092,1,3,0.8,prep,ADP,of,7,6
goldfish-zero.text.3,479,the,3,7.469073206544746,1,5,0.3,det,DET,the,7,7
goldfish-zero.text.3,480,"water,",5,5.352298314534366,2,4,1.0,pobj,NOUN,water,7,8
goldfish-zero.text.3,481,and,3,7.126710513400982,8,1,1.1,punct,PUNCT,",",7,9
goldfish-zero.text.3,482,Emma,4,4.196176185039973,1,2,1.0,nsubj,PROPN,Emma,7,11
goldfish-zero.text.3,483,felt,4,5.797433746145375,11,1,6.1,conj,VERB,feel,7,12
goldfish-zero.text.3,484,a,1,7.3099551280128585,3,3,0.8999999999999999,det,DET,a,7,13
goldfish-zero.text.3,485,strange,7,4.936664513000075,2,3,1.2,amod,ADJ,strange,7,14
goldfish-zero.text.3,486,sensation,9,3.6884198220027105,1,3,0.5,compound,NOUN,sensation,7,15
goldfish-zero.text.3,487,wash,4,4.609914410085997,4,2,4.0,dobj,NOUN,wash,7,16
goldfish-zero.text.3,488,over,4,6.12165503058072,1,3,0.8,prep,ADP,over,7,17
goldfish-zero.text.3,489,her.,3,6.572044028989929,1,4,0.5,pobj,PRON,she,7,18
goldfish-zero.text.3,490,When,4,6.308372299806312,7,2,0.9000000000000001,punct,PUNCT,.,7,19
goldfish-zero.text.3,491,she,3,6.572044028989929,1,2,1.0,nsubj,PRON,she,8,1
goldfish-zero.text.3,492,opened,6,5.505706061959787,7,1,3.7,advcl,VERB,open,8,2
goldfish-zero.text.3,493,her,3,6.452678661106354,1,3,0.5,poss,PRON,her,8,3
goldfish-zero.text.3,494,"eyes,",4,5.0483641052798855,2,2,2.0,dobj,NOUN,eye,8,4
goldfish-zero.text.3,495,Finley,6,3.06,4,1,0.4,punct,PUNCT,",",8,5
goldfish-zero.text.3,496,was,3,6.7594230602184195,2,1,0.6,aux,AUX,be,8,7
goldfish-zero.text.3,497,still,5,5.896928359891161,1,1,0.6,advmod,ADV,still,8,8
goldfish-zero.text.3,498,swimming,8,4.502427119984432,0,0,0.0,ROOT,VERB,swim,8,9
goldfish-zero.text.3,499,in,2,6.990046118048168,1,1,0.8,prep,ADP,in,8,10
goldfish-zero.text.3,500,his,3,6.327313969806467,1,3,0.5,poss,PRON,his,8,11
goldfish-zero.text.3,501,"tank,",4,4.408409578468429,2,2,1.0,pobj,NOUN,tank,8,12
goldfish-zero.text.3,502,but,3,6.645173608800489,4,1,0.4,punct,PUNCT,",",8,13
goldfish-zero.text.3,503,something,9,6.1761375813299395,6,1,3.1,conj,PRON,something,8,15
voicemail-zero.interest,0,How,3,6.485184613433453,1,2,0.6,advmod,SCONJ,how,0,0
voicemail-zero.interest,1,interesting,11,4.937969002951452,3,1,1.5,acomp,ADJ,interesting,0,1
voicemail-zero.interest,2,did,3,6.787856330946344,2,1,0.6,aux,AUX,do,0,2
voicemail-zero.interest,3,you,3,7.621769343182391,1,1,1.0,nsubj,PRON,you,0,3
voicemail-zero.interest,4,find,4,5.919580118612771,0,0,0.0,ROOT,VERB,find,0,4
voicemail-zero.interest,5,this,4,6.9019337688086235,1,2,0.3,det,DET,this,0,5
voicemail-zero.interest,6,text?,4,3.7193312869837265,2,1,2.0,dobj,NOUN,text,0,6
voicemail-zero.interest,7,4,0,5.78,3,1,0.30000000000000004,punct,PUNCT,?,0,7
voicemail-zero.interest,8,–,0,,1,2,0.1,punct,PUNCT,–,1,1
voicemail-zero.interest,9,very,4,6.093859261503438,1,3,0.6,advmod,ADV,very,1,2
voicemail-zero.interest,10,interesting,11,4.937969002951452,3,2,1.7999999999999998,amod,ADJ,interesting,1,3
voicemail-zero.interest,11,3,0,5.91,1,3,0.5,nummod,NUM,3,1,4
voicemail-zero.interest,12,–,0,,5,2,0.5,punct,PUNCT,–,1,5
voicemail-zero.interest,13,rather,6,5.057742155828753,1,1,0.6,advmod,ADV,rather,1,6
voicemail-zero.interest,14,interesting,11,4.937969002951452,0,0,0.0,ROOT,ADJ,interesting,1,7
voicemail-zero.interest,15,2,0,6.0,1,1,0.5,nummod,NUM,2,1,8
voicemail-zero.interest,16,–,0,,1,2,0.1,punct,PUNCT,–,1,9
voicemail-zero.interest,17,rather,6,5.057742155828753,1,3,0.6,advmod,ADV,rather,1,10
voicemail-zero.interest,18,boring,6,4.437909035539498,3,2,1.7999999999999998,amod,ADJ,boring,1,11
voicemail-zero.interest,19,1,0,6.0,1,3,0.5,nummod,NUM,1,1,12
voicemail-zero.interest,20,–,0,,1,4,0.1,punct,PUNCT,–,1,13
voicemail-zero.interest,21,very,4,6.093859261503438,1,3,0.6,advmod,ADV,very,1,14
voicemail-zero.interest,22,boring,6,4.437909035539498,7,2,4.4,amod,ADJ,boring,1,15
voicemail-neg.naturalness,0,How,3,6.485184613433453,1,2,0.6,advmod,SCONJ,how,0,0
voicemail-neg.naturalness,1,natural,7,4.6268534146667255,3,1,1.5,acomp,ADJ,natural,0,1
voicemail-neg.naturalness,2,and,3,7.126710513400982,1,2,0.5,cc,CCONJ,and,0,2
voicemail-neg.naturalness,3,fluent,6,3.0644579892269186,2,2,1.0,conj,ADJ,fluent,0,3
voicemail-neg.naturalness,4,was,3,6.7594230602184195,0,0,0.0,ROOT,AUX,be,0,4
voicemail-neg.naturalness,5,the,3,7.469073206544746,2,2,0.6,det,DET,the,0,5
voicemail-neg.naturalness,6,writing,7,5.103119253545714,1,2,0.5,compound,VERB,write,0,6
voicemail-neg.naturalness,7,style,5,4.478277831919605,3,1,1.5,attr,NOUN,style,0,7
voicemail-neg.naturalness,8,in,2,6.990046118048168,1,2,0.8,prep,ADP,in,0,8
voicemail-neg.naturalness,9,this,4,6.9019337688086235,1,4,0.3,det,DET,this,0,9
voicemail-neg.naturalness,10,text?,4,3.7193312869837265,2,3,1.0,pobj,NOUN,text,0,10
voicemail-neg.naturalness,11,4,0,5.78,7,1,0.9000000000000001,punct,PUNCT,?,0,11
voicemail-neg.naturalness,12,–,0,,1,1,0.1,punct,PUNCT,–,1,1
voicemail-neg.naturalness,13,very,4,6.093859261503438,1,3,0.6,advmod,ADV,very,1,2
voicemail-neg.naturalness,14,natural,7,4.6268534146667255,1,2,0.6,amod,ADJ,natural,1,3
voicemail-neg.naturalness,15,3,0,5.91,4,1,2.0,appos,NUM,3,1,4
voicemail-neg.naturalness,16,–,0,,1,2,0.1,punct,PUNCT,–,1,5
voicemail-neg.naturalness,17,rather,6,5.057742155828753,1,4,0.6,advmod,ADV,rather,1,6
voicemail-neg.naturalness,18,natural,7,4.6268534146667255,1,3,0.6,amod,ADJ,natural,1,7
voicemail-neg.naturalness,19,2,0,6.0,4,2,2.0,appos,NUM,2,1,8
voicemail-neg.naturalness,20,–,0,,1,3,0.1,punct,PUNCT,–,1,9
voicemail-neg.naturalness,21,rather,6,5.057742155828753,1,3,0.6,advmod,ADV,rather,1,10
voicemail-neg.naturalness,22,unnatural,9,3.4393326938302624,1,2,0.6,amod,ADJ,unnatural,1,11
voicemail-neg.naturalness,23,1,0,6.0,12,1,6.7,appos,NUM,1,1,12
voicemail-neg.naturalness,24,–,0,,1,2,0.1,punct,PUNCT,–,1,13
voicemail-neg.naturalness,25,very,4,6.093859261503438,1,3,0.6,advmod,ADV,very,1,14
voicemail-neg.naturalness,26,unnatural,9,3.4393326938302624,3,2,1.7999999999999998,amod,ADJ,unnatural,1,15
prize-neg.question,0,What,4,6.993103217236282,1,1,1.0,nsubj,PRON,what,0,0
prize-neg.question,1,does,4,6.787856330946344,0,0,0.0,ROOT,VERB,do,0,1
prize-neg.question,2,the,3,7.469073206544746,2,2,0.6,det,DET,the,0,2
prize-neg.question,3,key,3,4.9388198250262105,1,2,0.6,amod,ADJ,key,0,3
prize-neg.question,4,symbolize,9,2.6127838567197355,3,1,3.0,nsubj,NOUN,symbolize,0,4
prize-neg.question,5,for,3,6.838540569153386,1,2,0.8,prep,ADP,for,0,5
prize-neg.question,6,Emma?,4,4.196176185039973,1,3,0.5,pobj,PROPN,Emma,0,6
prize-neg.question,7,A,1,7.3099551280128585,6,1,0.7000000000000001,punct,PUNCT,?,0,7
prize-neg.question,8,way,3,6.153732569172379,5,1,5.0,nsubj,NOUN,way,1,1
prize-neg.question,9,to,2,7.355601686871925,1,3,0.3,aux,PART,to,1,2
prize-neg.question,10,relive,6,3.2278867046136734,2,2,1.0,relcl,VERB,relive,1,3
prize-neg.question,11,her,3,6.452678661106354,1,3,1.0,dobj,PRON,her,1,4
prize-neg.question,12,past,4,5.092580300691311,1,1,0.6,amod,ADJ,past,1,5
prize-neg.question,13,failures,8,4.3014640731433,0,0,0.0,ROOT,NOUN,failure,1,6
prize-neg.question,14,A,1,7.3099551280128585,1,2,0.3,det,DET,a,1,7
prize-neg.question,15,reward,6,4.255754786643044,2,1,2.0,dobj,NOUN,reward,1,8
prize-neg.question,16,for,3,6.838540569153386,1,2,0.8,prep,ADP,for,1,9
prize-neg.question,17,her,3,6.452678661106354,2,4,1.0,poss,PRON,her,1,10
prize-neg.question,18,hard,4,5.488325050357719,1,4,0.6,amod,ADJ,hard,1,11
prize-neg.question,19,work,4,5.902013775787815,3,3,1.5,pobj,NOUN,work,1,12
prize-neg.question,20,Proof,5,4.536432175822013,7,1,7.2,dobj,PROPN,Proof,1,13
prize-neg.question,21,she,3,6.572044028989929,1,3,1.0,nsubj,PRON,she,1,14
prize-neg.question,22,is,2,6.7594230602184195,2,2,1.0,acl,AUX,be,1,15
prize-neg.question,23,better,6,6.475765589907652,1,3,0.5,acomp,ADJ,well,1,16
prize-neg.question,24,than,4,5.868526886768203,1,4,0.8,prep,ADP,than,1,17
prize-neg.question,25,others,6,5.866517719938137,1,5,0.5,pobj,NOUN,other,1,18
prize-neg.question,26,A,1,7.3099551280128585,1,2,0.3,det,DET,a,1,19
prize-neg.question,27,chance,6,5.382449319798916,14,1,14.9,dobj,NOUN,chance,1,20
prize-neg.question,28,for,3,6.838540569153386,1,2,0.8,prep,ADP,for,1,21
prize-neg.question,29,a,1,7.3099551280128585,2,4,0.6,det,DET,a,1,22
prize-neg.question,30,new,3,5.8596065782062166,1,4,0.6,amod,ADJ,new,1,23
prize-neg.question,31,beginning,9,4.8001669902013635,3,3,1.5,pobj,NOUN,beginning,1,24
prize-neg.text.3,413,yourself.,8,5.637819827944968,0,0,0.0,ROOT,PRON,yourself,0,0
prize-neg.text.3,414,Are,3,6.7167752003997006,1,1,0.1,punct,PUNCT,.,0,1
prize-neg.text.3,415,you,3,7.621769343182391,1,1,1.0,nsubj,PRON,you,1,1
prize-neg.text.3,416,ready,5,5.588607804742686,2,1,1.0,acomp,ADJ,ready,1,2
prize-neg.text.3,417,to,2,7.355601686871925,1,3,0.3,aux,PART,to,1,3
prize-neg.text.3,418,take,4,6.276700715304874,2,2,1.0,xcomp,VERB,take,1,4
prize-neg.text.3,419,the,3,7.469073206544746,1,4,0.3,det,DET,the,1,5
prize-neg.text.3,420,leap,4,3.8241258339165487,2,3,2.0,dobj,NOUN,leap,1,6
prize-neg.text.3,421,and,3,7.126710513400982,3,3,1.5,cc,CCONJ,and,1,7
prize-neg.text.3,422,see,3,6.407684867368763,4,3,2.0,conj,VERB,see,1,8
prize-neg.text.3,423,where,5,6.262503296857943,2,5,1.2,advmod,SCONJ,where,1,9
prize-neg.text.3,424,it,2,7.276377005067547,1,5,1.0,nsubj,PRON,it,1,10
prize-neg.text.3,425,takes,5,6.276700715304874,3,4,1.5,ccomp,VERB,take,1,11
prize-neg.text.3,426,"you?""",3,7.621769343182391,1,5,1.0,dobj,PRON,you,1,12
prize-neg.text.3,427,As,2,6.345769610954118,14,1,2.3000000000000003,punct,PUNCT,"""",1,14
prize-neg.text.3,428,Emma,4,4.196176185039973,1,2,1.0,nsubj,PROPN,Emma,2,1
prize-neg.text.3,429,looked,6,6.289426173081608,6,1,3.1,advcl,VERB,look,2,2
prize-neg.text.3,430,at,2,6.507464560676047,1,2,0.8,prep,ADP,at,2,3
prize-neg.text.3,431,the,3,7.469073206544746,1,4,0.3,det,DET,the,2,4
prize-neg.text.3,432,"package,",7,4.357553719743081,2,3,1.0,pobj,NOUN,package,2,5
prize-neg.text.3,433,she,3,6.572044028989929,2,1,0.2,punct,PUNCT,",",2,6
prize-neg.text.3,434,saw,3,6.407684867368763,0,0,0.0,ROOT,VERB,see,2,8
prize-neg.text.3,435,that,4,7.14956733263194,2,2,1.0,mark,SCONJ,that,2,9
prize-neg.text.3,436,it,2,7.276377005067547,1,2,1.0,nsubj,PRON,it,2,10
prize-neg.text.3,437,was,3,6.7594230602184195,3,1,1.5,ccomp,AUX,be,2,11
prize-neg.text.3,438,a,1,7.3099551280128585,2,3,0.6,det,DET,a,2,12
prize-neg.text.3,439,small,5,5.096771016533225,1,3,0.6,amod,ADJ,small,2,13
prize-neg.text.3,440,key.,3,4.9388198250262105,3,2,1.5,attr,NOUN,key,2,14
prize-neg.text.3,441,A,1,7.3099551280128585,7,1,0.9000000000000001,punct,PUNCT,.,2,15
prize-neg.text.3,442,key,3,4.9388198250262105,0,0,0.0,ROOT,NOUN,key,3,1
prize-neg.text.3,443,to,2,7.355601686871925,1,1,0.8,prep,ADP,to,3,2
prize-neg.text.3,444,a,1,7.3099551280128585,1,3,0.3,det,DET,a,3,3
prize-neg.text.3,445,door,4,5.465472080873497,2,2,1.0,pobj,NOUN,door,3,4
prize-neg.text.3,446,she,3,6.572044028989929,3,4,3.0,nsubj,PRON,she,3,5
prize-neg.text.3,447,had,3,6.789680109103924,2,4,0.6,aux,AUX,have,3,6
prize-neg.text.3,448,never,5,6.134352448068437,1,4,0.5,neg,ADV,never,3,7
prize-neg.text.3,449,seen,4,6.407684867368763,4,3,2.0,relcl,VERB,see,3,8
prize-neg.text.3,450,"before,",6,5.899897071530102,1,4,0.6,advmod,ADV,before,3,9
prize-neg.text.3,451,a,1,7.3099551280128585,9,1,1.3,punct,PUNCT,",",3,10
prize-neg.text.3,452,door,4,5.465472080873497,11,1,6.1,appos,NOUN,door,3,12
prize-neg.text.3,453,that,4,7.14956733263194,1,3,1.0,nsubj,PRON,that,3,13
prize-neg.text.3,454,seemed,6,5.1455692977929886,2,2,1.0,relcl,VERB,seem,3,14
prize-neg.text.3,455,to,2,7.355601686871925,1,4,0.3,aux,PART,to,3,15
prize-neg.text.3,456,lead,4,4.920384242178358,2,3,1.0,xcomp,VERB,lead,3,16
prize-neg.text.3,457,to,2,7.355601686871925,1,4,0.8,prep,ADP,to,3,17
prize-neg.text.3,458,a,1,7.3099551280128585,3,6,0.8999999999999999,det,DET,a,3,18
prize-neg.text.3,459,whole,5,5.58601311649554,2,6,1.2,amod,ADJ,whole,3,19
prize-neg.text.3,460,new,3,5.8596065782062166,1,6,0.6,amod,ADJ,new,3,20
prize-neg.text.3,461,world.,5,5.658221334447711,4,5,2.0,pobj,NOUN,world,3,21
prize-neg.text.3,462,And,3,7.126710513400982,21,1,3.7,punct,PUNCT,.,3,22
prize-neg.text.3,463,as,2,6.345769610954118,2,2,1.0,mark,SCONJ,as,4,1
prize-neg.text.3,464,she,3,6.572044028989929,1,2,1.0,nsubj,PRON,she,4,2
prize-neg.text.3,465,looked,6,6.289426173081608,7,1,3.7,advcl,VERB,look,4,3
prize-neg.text.3,466,up,2,6.564666064252089,1,2,0.5,prt,ADP,up,4,4
prize-neg.text.3,467,at,2,6.507464560676047,2,2,1.6,prep,ADP,at,4,5
prize-neg.text.3,468,the,3,7.469073206544746,1,4,0.3,det,DET,the,4,6
prize-neg.text.3,469,"woman,",5,5.63811969986024,2,3,1.0,pobj,NOUN,woman,4,7
prize-neg.text.3,470,she,3,6.572044028989929,2,1,0.2,punct,PUNCT,",",4,8
prize-neg.text.3,471,knew,4,6.757485611771434,0,0,0.0,ROOT,VERB,know,4,10
prize-neg.text.3,472,that,4,7.14956733263194,2,2,1.0,mark,SCONJ,that,4,11
prize-neg.text.3,473,she,3,6.572044028989929,1,2,1.0,nsubj,PRON,she,4,12
prize-neg.text.3,474,had,3,6.789680109103924,3,1,1.5,ccomp,VERB,have,4,13
prize-neg.text.3,475,a,1,7.3099551280128585,1,3,0.3,det,DET,a,4,14
prize-neg.text.3,476,choice,6,4.9892272737305365,2,2,2.0,dobj,NOUN,choice,4,15
prize-neg.text.3,477,to,2,7.355601686871925,1,4,0.3,aux,PART,to,4,16
prize-neg.text.3,478,make.,4,6.142311236003898,2,3,1.0,relcl,VERB,make,4,17
prize-neg.text.3,479,She,3,6.572044028989929,8,1,1.1,punct,PUNCT,.,4,18
prize-neg.text.3,480,could,5,6.212078350946609,1,1,0.3,aux,AUX,could,5,1
prize-neg.text.3,481,take,4,6.276700715304874,0,0,0.0,ROOT,VERB,take,5,2
prize-neg.text.3,482,the,3,7.469073206544746,1,2,0.3,det,DET,the,5,3
prize-neg.text.3,483,key,3,4.9388198250262105,2,1,2.0,dobj,NOUN,key,5,4
