subject_id,stimulus,condition,index,content,total_reading_time,word_len,freq_zipf,dep_dist,depth,integration_cost,dep_label,pos_tag,lemma,sentence_id,token_id_sent
P07,prize-neg.question,neg,22,is,0,2,6.7594230602184195,2,2,1.0,acl,AUX,be,1,15
P07,prize-neg.question,neg,23,better,367,6,6.475765589907652,1,3,0.5,acomp,ADJ,well,1,16
P07,prize-neg.question,neg,24,than,178,4,5.868526886768203,1,4,0.8,prep,ADP,than,1,17
P07,prize-neg.question,neg,25,others,125,6,5.866517719938137,1,5,0.5,pobj,NOUN,other,1,18
P07,prize-neg.question,neg,26,A,0,1,7.3099551280128585,1,2,0.3,det,DET,a,1,19
P07,prize-neg.question,neg,27,chance,400,6,5.382449319798916,14,1,14.9,dobj,NOUN,chance,1,20
P07,prize-neg.question,neg,28,for,177,3,6.838540569153386,1,2,0.8,prep,ADP,for,1,21
P07,prize-neg.question,neg,29,a,181,1,7.3099551280128585,2,4,0.6,det,DET,a,1,22
P07,prize-neg.question,neg,30,new,751,3,5.8596065782062166,1,4,0.6,amod,ADJ,new,1,23
P07,prize-neg.question,neg,31,beginning,0,9,4.8001669902013635,3,3,1.5,pobj,NOUN,beginning,1,24
P07,blackout-zero.interest,zero,0,How,0,3,6.485184613433453,1,2,0.6,advmod,SCONJ,how,0,0
P07,blackout-zero.interest,zero,1,interesting,138,11,4.937969002951452,3,1,1.5,acomp,ADJ,interesting,0,1
P07,blackout-zero.interest,zero,2,did,0,3,6.787856330946344,2,1,0.6,aux,AUX,do,0,2
P07,blackout-zero.interest,zero,3,you,0,3,7.621769343182391,1,1,1.0,nsubj,PRON,you,0,3
P07,blackout-zero.interest,zero,4,find,0,4,5.919580118612771,0,0,0.0,ROOT,VERB,find,0,4
P07,blackout-zero.interest,zero,5,this,120,4,6.9019337688086235,1,2,0.3,det,DET,this,0,5
P07,blackout-zero.interest,zero,6,text?,0,4,3.7193312869837265,2,1,2.0,dobj,NOUN,text,0,6
P07,blackout-zero.interest,zero,7,4,0,0,5.78,3,1,0.30000000000000004,punct,PUNCT,?,0,7
P07,blackout-zero.interest,zero,8,–,0,0,,1,2,0.1,punct,PUNCT,–,1,1
P07,blackout-zero.interest,zero,9,very,0,4,6.093859261503438,1,3,0.6,advmod,ADV,very,1,2
P07,blackout-zero.interest,zero,10,interesting,0,11,4.937969002951452,3,2,1.7999999999999998,amod,ADJ,interesting,1,3
P07,blackout-zero.interest,zero,11,3,0,0,5.91,1,3,0.5,nummod,NUM,3,1,4
P07,blackout-zero.interest,zero,12,–,0,0,,5,2,0.5,punct,PUNCT,–,1,5
P07,blackout-zero.interest,zero,13,rather,323,6,5.057742155828753,1,1,0.6,advmod,ADV,rather,1,6
P07,blackout-zero.interest,zero,14,interesting,519,11,4.937969002951452,0,0,0.0,ROOT,ADJ,interesting,1,7
P07,blackout-zero.interest,zero,15,2,0,0,6.0,1,1,0.5,nummod,NUM,2,1,8
P07,blackout-zero.interest,zero,16,–,0,0,,1,2,0.1,punct,PUNCT,–,1,9
P07,blackout-zero.interest,zero,17,rather,660,6,5.057742155828753,1,3,0.6,advmod,ADV,rather,1,10
P07,blackout-zero.interest,zero,18,boring,0,6,4.437909035539498,3,2,1.7999999999999998,amod,ADJ,boring,1,11
P07,blackout-zero.interest,zero,19,1,0,0,6.0,1,3,0.5,nummod,NUM,1,1,12
P07,blackout-zero.interest,zero,20,–,0,0,,1,4,0.1,punct,PUNCT,–,1,13
P07,blackout-zero.interest,zero,21,very,0,4,6.093859261503438,1,3,0.6,advmod,ADV,very,1,14
P07,blackout-zero.interest,zero,22,boring,0,6,4.437909035539498,7,2,4.4,amod,ADJ,boring,1,15
P07,voicemail-zero.text.0,zero,0,The,464,3,7.469073206544746,2,2,0.6,det,DET,the,0,0
P07,voicemail-zero.text.0,zero,1,Forgotten,181,9,4.540704783310762,1,2,0.5,compound,PROPN,Forgotten,0,1
P07,voicemail-zero.text.0,zero,2,Message,136,7,4.961468555350786,11,1,11.6,nsubj,PROPN,Message,0,2
P07,voicemail-zero.text.0,zero,3,As,0,2,6.345769610954118,2,2,1.0,mark,SCONJ,as,0,3
P07,voicemail-zero.text.0,zero,4,she,134,3,6.572044028989929,1,2,1.0,nsubj,PRON,she,0,4
P07,voicemail-zero.text.0,zero,5,scrolled,1209,8,3.3560258571931225,8,1,4.3,advcl,VERB,scroll,0,5
P07,voicemail-zero.text.0,zero,6,through,409,7,5.739991406457079,1,2,0.8,prep,ADP,through,0,6
P07,voicemail-zero.text.0,zero,7,her,392,3,6.452678661106354,1,4,0.5,poss,PRON,her,0,7
P07,voicemail-zero.text.0,zero,8,"phone,",647,5,5.430929252384969,2,3,1.0,pobj,NOUN,phone,0,8
P07,voicemail-zero.text.0,zero,9,Emily's,305,6,4.568670978009896,2,2,1.0,poss,PROPN,Emily,0,10
P07,voicemail-zero.text.0,zero,10,eyes,331,4,5.0483641052798855,1,1,1.0,nsubj,NOUN,eye,0,12
P07,voicemail-zero.text.0,zero,11,landed,711,6,4.94507448847873,0,0,0.0,ROOT,VERB,land,0,13
P07,voicemail-zero.text.0,zero,12,on,0,2,6.842342715684627,1,1,0.8,prep,ADP,on,0,14
P07,voicemail-zero.text.0,zero,13,a,140,1,7.3099551280128585,1,3,0.3,det,DET,a,0,15
P07,voicemail-zero.text.0,zero,14,number,366,6,5.381908906005798,2,2,1.0,pobj,NOUN,number,0,16
P07,voicemail-zero.text.0,zero,15,she,151,3,6.572044028989929,3,4,3.0,nsubj,PRON,she,0,17
P07,voicemail-zero.text.0,zero,16,didn't,160,5,6.787856330946344,2,4,0.6,aux,AUX,do,0,18
P07,voicemail-zero.text.0,zero,17,recognize.,266,9,4.535420718056173,4,3,2.0,relcl,VERB,recognize,0,20
P07,voicemail-zero.text.0,zero,18,It,140,2,7.276377005067547,8,1,1.1,punct,PUNCT,.,0,21
P07,voicemail-zero.text.0,zero,19,was,0,3,6.7594230602184195,0,0,0.0,ROOT,AUX,be,1,1
P07,voicemail-zero.text.0,zero,20,an,1098,2,6.270478525477336,2,2,0.6,det,DET,an,1,2
P07,voicemail-zero.text.0,zero,21,old,696,3,5.784574502891287,1,2,0.6,amod,ADJ,old,1,3
P07,voicemail-zero.text.0,zero,22,"number,",487,6,5.381908906005798,3,1,1.5,attr,NOUN,number,1,4
P07,voicemail-zero.text.0,zero,23,one,480,3,6.48745513929058,1,2,0.1,punct,PUNCT,",",1,5
P07,voicemail-zero.text.0,zero,24,she,168,3,6.572044028989929,3,4,3.0,nsubj,PRON,she,1,7
P07,voicemail-zero.text.0,zero,25,hadn't,584,5,6.789680109103924,2,4,0.6,aux,AUX,have,1,8
P07,voicemail-zero.text.0,zero,26,seen,1748,4,6.407684867368763,4,3,2.0,relcl,VERB,see,1,10
P07,voicemail-zero.text.0,zero,27,in,372,2,6.990046118048168,1,4,0.8,prep,ADP,in,1,11
P07,voicemail-zero.text.0,zero,28,years.,708,5,5.443919801103023,1,5,0.5,pobj,NOUN,year,1,12
P07,voicemail-zero.text.0,zero,29,A,0,1,7.3099551280128585,12,1,1.9000000000000004,punct,PUNCT,.,1,13
P07,voicemail-zero.text.0,zero,30,shiver,351,6,3.184691430817599,1,1,1.0,nsubj,NOUN,shiver,2,1
P07,voicemail-zero.text.0,zero,31,ran,258,3,5.544749971447908,0,0,0.0,ROOT,VERB,run,2,2
P07,voicemail-zero.text.0,zero,32,down,103,4,6.173264958940605,1,1,0.8,prep,ADP,down,2,3
P07,voicemail-zero.text.0,zero,33,her,0,3,6.452678661106354,1,3,0.5,poss,PRON,her,2,4
P07,voicemail-zero.text.0,zero,34,spine,0,5,3.7596678446896306,2,2,1.0,pobj,NOUN,spine,2,5
P07,voicemail-zero.text.0,zero,35,as,191,2,6.345769610954118,2,2,1.0,mark,SCONJ,as,2,6
P07,voicemail-zero.text.0,zero,36,she,499,3,6.572044028989929,1,2,1.0,nsubj,PRON,she,2,7
P07,voicemail-zero.text.0,zero,37,hesitated,138,9,3.737987326333431,6,1,3.1,advcl,VERB,hesitate,2,8
P07,voicemail-zero.text.0,zero,38,for,117,3,6.838540569153386,1,2,0.8,prep,ADP,for,2,9
P07,voicemail-zero.text.0,zero,39,a,206,1,7.3099551280128585,1,4,0.3,det,DET,a,2,10
P07,voicemail-zero.text.0,zero,40,moment,125,6,5.271934493817765,2,3,1.0,pobj,NOUN,moment,2,11
P07,voicemail-zero.text.0,zero,41,before,614,6,5.899897071530102,4,2,3.2,prep,ADP,before,2,12
P07,voicemail-zero.text.0,zero,42,deciding,886,8,4.702516697438151,1,3,0.5,pcomp,VERB,decide,2,13
P07,voicemail-zero.text.0,zero,43,to,0,2,7.355601686871925,1,5,0.3,aux,PART,to,2,14
P07,voicemail-zero.text.0,zero,44,play,427,4,5.549652990670559,2,4,1.0,xcomp,VERB,play,2,15
P07,voicemail-zero.text.0,zero,45,the,322,3,7.469073206544746,1,6,0.3,det,DET,the,2,16
P07,voicemail-zero.text.0,zero,46,voicemail.,520,9,3.0086001717619175,2,5,2.0,dobj,NOUN,voicemail,2,17
P07,voicemail-zero.text.0,zero,47,The,0,3,7.469073206544746,16,1,2.7,punct,PUNCT,.,2,18
P07,voicemail-zero.text.0,zero,48,voice,289,5,4.935305690289924,5,1,5.0,nsubj,NOUN,voice,3,1
P07,voicemail-zero.text.0,zero,49,on,306,2,6.842342715684627,1,2,0.8,prep,ADP,on,3,2
P07,voicemail-zero.text.0,zero,50,the,0,3,7.469073206544746,2,4,0.6,det,DET,the,3,3
P07,voicemail-zero.text.0,zero,51,other,400,5,5.866517719938137,1,4,0.6,amod,ADJ,other,3,4
P07,voicemail-zero.text.0,zero,52,end,0,3,5.424653000415255,3,3,1.5,pobj,NOUN,end,3,5
P07,voicemail-zero.text.0,zero,53,was,359,3,6.7594230602184195,0,0,0.0,ROOT,AUX,be,3,6
P07,voicemail-zero.text.0,zero,54,low,0,3,4.771881320190099,1,1,0.5,acomp,ADJ,low,3,7
P07,voicemail-zero.text.0,zero,55,and,0,3,7.126710513400982,2,1,1.0,cc,CCONJ,and,3,8
P07,voicemail-zero.text.0,zero,56,"gravelly,",269,8,1.3010299956639815,3,1,1.7999999999999998,advmod,ADV,gravelly,3,9
P07,voicemail-zero.text.0,zero,57,sending,211,7,4.545307116465824,4,1,0.4,punct,PUNCT,",",3,10
P07,voicemail-zero.text.0,zero,58,a,0,1,7.3099551280128585,1,3,0.3,det,DET,a,3,12
P07,voicemail-zero.text.0,zero,59,chill,274,5,4.210586024905156,2,2,2.0,dobj,NOUN,chill,3,13
P07,voicemail-zero.text.0,zero,60,down,480,4,6.173264958940605,3,2,2.4000000000000004,prep,ADP,down,3,14
P07,voicemail-zero.text.0,zero,61,Emily's,177,6,4.568670978009896,2,4,1.0,poss,PROPN,Emily,3,15
P07,voicemail-zero.text.0,zero,62,spine.,438,5,3.7596678446896306,3,3,1.5,pobj,NOUN,spine,3,17
P07,voicemail-zero.text.0,zero,63,"""You're",149,5,7.621769343182391,2,1,2.0,nsubj,PRON,you,4,1
P07,voicemail-zero.text.0,zero,64,running,414,7,5.544749971447908,0,0,0.0,ROOT,VERB,run,4,3
P07,voicemail-zero.text.0,zero,65,out,154,3,6.587184330308805,1,1,0.8,prep,ADP,out,4,4
P07,voicemail-zero.text.0,zero,66,of,0,2,7.063605036452092,1,2,0.8,prep,ADP,of,4,5
P07,voicemail-zero.text.0,zero,67,"time,""",302,4,6.29195240223515,1,3,0.5,pobj,NOUN,time,4,6
P07,voicemail-zero.text.0,zero,68,it,0,2,7.276377005067547,2,2,0.2,punct,PUNCT,"""",4,8
P07,voicemail-zero.text.0,zero,69,"said,",311,4,6.214785585123866,7,1,3.7,parataxis,VERB,say,4,10
P07,voicemail-zero.text.0,zero,70,the,265,3,7.469073206544746,1,2,0.1,punct,PUNCT,",",4,11
P07,voicemail-zero.text.0,zero,71,words,746,5,5.372083108574252,10,1,10.5,dobj,NOUN,word,4,13
P07,voicemail-zero.text.0,zero,72,barely,445,6,4.463295609962003,1,3,0.6,advmod,ADV,barely,4,14
P07,voicemail-zero.text.0,zero,73,above,427,5,4.689131197234498,2,2,1.6,prep,ADP,above,4,15
P07,voicemail-zero.text.0,zero,74,a,0,1,7.3099551280128585,1,4,0.3,det,DET,a,4,16
P07,voicemail-zero.text.0,zero,75,whisper.,214,7,3.8976270912904414,2,3,1.0,pobj,NOUN,whisper,4,17
P07,voicemail-zero.text.0,zero,76,"""They're",0,6,6.613095166038459,2,1,2.0,nsubj,PRON,they,5,1
P07,voicemail-zero.text.0,zero,77,coming,0,6,6.497065171063486,0,0,0.0,ROOT,VERB,come,5,3
P07,voicemail-zero.text.0,zero,78,for,198,3,6.838540569153386,1,1,0.8,prep,ADP,for,5,4
P07,voicemail-zero.text.0,zero,79,you.,228,3,7.621769343182391,1,2,0.5,pobj,PRON,you,5,5
P07,voicemail-zero.text.0,zero,80,Don't,0,4,6.787856330946344,2,1,0.6,aux,AUX,do,6,0
P07,voicemail-zero.text.0,zero,81,trust,202,5,5.250858954599295,0,0,0.0,ROOT,VERB,trust,6,2
P07,voicemail-zero.text.0,zero,82,"anyone.""",433,6,5.406965750758948,1,1,1.0,dobj,PRON,anyone,6,3
P07,voicemail-zero.text.0,zero,83,The,0,3,7.469073206544746,3,1,0.30000000000000004,punct,PUNCT,"""",6,5
P07,voicemail-zero.text.0,zero,84,message,477,7,4.961468555350786,1,1,1.0,nsubj,NOUN,message,7,1
P07,voicemail-zero.text.0,zero,85,ended,142,5,5.424653000415255,0,0,0.0,ROOT,VERB,end,7,2
P07,voicemail-zero.text.0,zero,86,"abruptly,",319,8,2.9444826721501687,1,1,0.6,advmod,ADV,abruptly,7,3
P07,voicemail-zero.text.0,zero,87,leaving,144,7,5.150418694479298,2,1,0.2,punct,PUNCT,",",7,4
P07,voicemail-zero.text.0,zero,88,Emily,0,5,4.568670978009896,1,2,1.0,dobj,PROPN,Emily,7,6
P07,voicemail-zero.text.0,zero,89,with,179,4,6.703147736191453,2,2,1.6,prep,ADP,with,7,7
P07,voicemail-zero.text.0,zero,90,more,139,4,6.113472054195492,1,4,0.6,amod,ADJ,more,7,8
P07,voicemail-zero.text.0,zero,91,questions,176,9,5.297432204810169,2,3,1.0,pobj,NOUN,question,7,9
P07,voicemail-zero.text.0,zero,92,than,145,4,5.868526886768203,1,4,0.8,prep,ADP,than,7,10
P07,voicemail-zero.text.0,zero,93,answers.,385,7,5.2460059040760285,1,5,0.5,pobj,NOUN,answer,7,11
P07,voicemail-zero.text.0,zero,94,Who,432,3,6.346927740692434,10,1,1.5,punct,PUNCT,.,7,12
P07,breakfast-pos.question,pos,0,What,648,4,6.993103217236282,2,2,0.6,det,PRON,what,0,0
P07,breakfast-pos.question,pos,1,unexpected,149,10,3.943494515906102,1,2,0.6,amod,ADJ,unexpected,0,1
P07,breakfast-pos.question,pos,2,event,167,5,4.421110129793434,1,1,1.0,nsubj,NOUN,event,0,2
P07,breakfast-pos.question,pos,3,disrupted,134,9,3.103803720955957,0,0,0.0,ROOT,VERB,disrupt,0,3
P07,breakfast-pos.question,pos,4,Rachel's,258,7,4.15,3,2,1.5,poss,PROPN,Rachel,0,4
P07,breakfast-pos.question,pos,5,usual,0,5,4.571009672309305,1,2,0.6,amod,ADJ,usual,0,6
P07,breakfast-pos.question,pos,6,breakfast?,190,9,4.82144801901753,4,1,4.0,dobj,NOUN,breakfast,0,7
P07,breakfast-pos.question,pos,7,The,0,3,7.469073206544746,5,1,0.5,punct,PUNCT,?,0,8
P07,breakfast-pos.question,pos,8,diner,141,5,4.093071306376063,2,2,1.2,amod,ADJ,diner,1,1
P07,breakfast-pos.question,pos,9,lost,0,4,5.215769708417643,1,2,0.6,amod,VERB,lose,1,2
P07,breakfast-pos.question,pos,10,power,0,5,5.173244559061566,3,1,3.0,nsubj,NOUN,power,1,3
P07,breakfast-pos.question,pos,11,suddenly,201,8,4.74787770581979,2,1,1.2,advmod,ADV,suddenly,1,4
P07,breakfast-pos.question,pos,12,Rachel,282,6,4.15,1,1,1.0,nsubj,PROPN,Rachel,1,5
P07,breakfast-pos.question,pos,13,received,432,8,4.288919605661727,0,0,0.0,ROOT,VERB,receive,1,6
P07,breakfast-pos.question,pos,14,a,225,1,7.3099551280128585,1,2,0.3,det,DET,a,1,7
P07,breakfast-pos.question,pos,15,meal,0,4,4.460296326757475,2,1,2.0,dobj,NOUN,meal,1,8
P07,breakfast-pos.question,pos,16,with,0,4,6.703147736191453,3,1,2.4000000000000004,prep,ADP,with,1,9
P07,breakfast-pos.question,pos,17,a,0,1,7.3099551280128585,2,3,0.6,det,DET,a,1,10
P07,breakfast-pos.question,pos,18,hidden,308,6,4.843170464519898,1,3,0.6,amod,VERB,hide,1,11
P07,breakfast-pos.question,pos,19,note,0,4,4.728759475167874,3,2,1.5,pobj,NOUN,note,1,12
P07,breakfast-pos.question,pos,20,A,0,1,7.3099551280128585,1,3,0.3,det,DET,a,1,13
P07,breakfast-pos.question,pos,21,stranger,183,8,4.431363764158987,1,2,1.0,nsubj,NOUN,stranger,1,14
P07,breakfast-pos.question,pos,22,joined,253,6,4.9213222435838215,9,1,4.9,conj,VERB,join,1,15
P07,breakfast-pos.question,pos,23,her,0,3,6.572044028989929,1,2,1.0,dobj,PRON,she,1,16
P07,breakfast-pos.question,pos,24,at,0,2,6.507464560676047,2,2,1.6,prep,ADP,at,1,17
P07,breakfast-pos.question,pos,25,the,201,3,7.469073206544746,1,4,0.3,det,DET,the,1,18
P07,breakfast-pos.question,pos,26,booth,0,5,4.308991029000164,2,3,1.0,pobj,NOUN,booth,1,19
P07,breakfast-pos.question,pos,27,Darla,0,5,2.58,1,4,0.5,appos,PROPN,Darla,1,20
P07,breakfast-pos.question,pos,28,forgot,460,6,5.442573829884634,15,1,8.5,conj,VERB,forget,1,21
P07,breakfast-pos.question,pos,29,her,180,3,6.452678661106354,1,3,0.5,poss,PRON,her,1,22
P07,breakfast-pos.question,pos,30,order,173,5,5.194708551575122,2,2,2.0,dobj,NOUN,order,1,23
P07,breakfast-pos.question,pos,31,entirely,101,8,4.30362797638389,3,2,1.7999999999999998,advmod,ADV,entirely,1,24
P07,goldfish-neg.text.2,neg,251,Lily's,663,5,4.429106008332696,2,2,1.0,poss,PROPN,Lily,0,0
P07,goldfish-neg.text.2,neg,252,heart,0,5,5.387710089398605,1,1,1.0,nsubj,NOUN,heart,0,2
P07,goldfish-neg.text.2,neg,253,skipped,293,7,4.324282455297693,0,0,0.0,ROOT,VERB,skip,0,3
P07,goldfish-neg.text.2,neg,254,a,0,1,7.3099551280128585,1,2,0.3,det,DET,a,0,4
P07,goldfish-neg.text.2,neg,255,beat,114,4,5.119552797667117,2,1,2.0,dobj,NOUN,beat,0,5
P07,goldfish-neg.text.2,neg,256,as,0,2,6.345769610954118,2,2,1.0,mark,SCONJ,as,0,6
P07,goldfish-neg.text.2,neg,257,she,300,3,6.572044028989929,1,2,1.0,nsubj,PRON,she,0,7
P07,goldfish-neg.text.2,neg,258,read,0,4,5.382413313126266,5,1,2.5,advcl,VERB,read,0,8
P07,goldfish-neg.text.2,neg,259,the,199,3,7.469073206544746,1,3,0.3,det,DET,the,0,9
P07,goldfish-neg.text.2,neg,260,note.,152,4,4.728759475167874,2,2,2.0,dobj,NOUN,note,0,10
P07,goldfish-neg.text.2,neg,261,She,0,3,6.572044028989929,8,1,1.1,punct,PUNCT,.,0,11
P07,goldfish-neg.text.2,neg,262,thought,0,7,6.429976634432498,0,0,0.0,ROOT,VERB,think,1,1
P07,goldfish-neg.text.2,neg,263,about,312,5,6.560084852586414,1,1,0.8,prep,ADP,about,1,2
P07,goldfish-neg.text.2,neg,264,all,168,3,6.71280622142986,2,3,1.0,predet,DET,all,1,3
P07,goldfish-neg.text.2,neg,265,the,207,3,7.469073206544746,1,3,0.3,det,DET,the,1,4
P07,goldfish-neg.text.2,neg,266,things,106,6,6.0368962554232315,3,2,1.5,pobj,NOUN,thing,1,5
P07,goldfish-neg.text.2,neg,267,she,122,3,6.572044028989929,2,4,2.0,nsubj,PRON,she,1,6
P07,goldfish-neg.text.2,neg,268,could,0,5,6.212078350946609,1,4,0.3,aux,AUX,could,1,7
P07,goldfish-neg.text.2,neg,269,wish,179,4,5.371289573064556,3,3,1.5,relcl,VERB,wish,1,8
P07,goldfish-neg.text.2,neg,270,for,140,3,6.838540569153386,1,4,0.8,prep,ADP,for,1,9
P07,goldfish-neg.text.2,neg,271,-,0,0,,1,5,0.1,punct,PUNCT,-,1,10
P07,goldfish-neg.text.2,neg,272,a,150,1,7.3099551280128585,2,6,0.6,det,DET,a,1,11
P07,goldfish-neg.text.2,neg,273,new,0,3,5.8596065782062166,1,6,0.6,amod,ADJ,new,1,12
P07,goldfish-neg.text.2,neg,274,"bike,",177,4,4.412964271996662,4,5,2.0,pobj,NOUN,bike,1,13
P07,goldfish-neg.text.2,neg,275,a,0,1,7.3099551280128585,1,6,0.1,punct,PUNCT,",",1,14
P07,goldfish-neg.text.2,neg,276,trip,234,4,4.915874502857692,3,6,1.5,appos,NOUN,trip,1,16
P07,goldfish-neg.text.2,neg,277,to,179,2,7.355601686871925,1,7,0.8,prep,ADP,to,1,17
P07,goldfish-neg.text.2,neg,278,the,165,3,7.469073206544746,1,9,0.3,det,DET,the,1,18
P07,goldfish-neg.text.2,neg,279,"beach,",177,5,4.75304656162653,2,8,1.0,pobj,NOUN,beach,1,19
P07,goldfish-neg.text.2,neg,280,a,0,1,7.3099551280128585,7,6,0.9000000000000001,punct,PUNCT,",",1,20
P07,goldfish-neg.text.2,neg,281,new,102,3,5.8596065782062166,1,7,0.6,amod,ADJ,new,1,22
P07,goldfish-neg.text.2,neg,282,pet,0,3,4.304921161900891,10,6,5.5,appos,NOUN,pet,1,23
P07,goldfish-neg.text.2,neg,283,of,160,2,7.063605036452092,1,7,0.8,prep,ADP,of,1,24
P07,goldfish-neg.text.2,neg,284,her,168,3,6.452678661106354,1,9,0.5,poss,PRON,her,1,25
P07,goldfish-neg.text.2,neg,285,own.,370,3,5.6620018793899165,2,8,1.0,pobj,ADJ,own,1,26
P07,goldfish-neg.text.2,neg,286,But,163,3,6.645173608800489,26,1,4.7,punct,PUNCT,.,1,27
P07,goldfish-neg.text.2,neg,287,as,0,2,6.345769610954118,2,2,1.0,mark,SCONJ,as,2,1
P07,goldfish-neg.text.2,neg,288,she,0,3,6.572044028989929,1,2,1.0,nsubj,PRON,she,2,2
P07,goldfish-neg.text.2,neg,289,looked,0,6,6.289426173081608,5,1,2.5,advcl,VERB,look,2,3
P07,goldfish-neg.text.2,neg,290,at,0,2,6.507464560676047,1,2,0.8,prep,ADP,at,2,4
P07,goldfish-neg.text.2,neg,291,"Finley,",169,6,3.06,1,3,0.5,pobj,PROPN,Finley,2,5
P07,goldfish-neg.text.2,neg,292,she,0,3,6.572044028989929,2,1,0.2,punct,PUNCT,",",2,6
P07,goldfish-neg.text.2,neg,293,knew,0,4,6.757485611771434,0,0,0.0,ROOT,VERB,know,2,8
P07,goldfish-neg.text.2,neg,294,exactly,111,7,5.3930484664167775,1,4,0.6,advmod,ADV,exactly,2,9
P07,goldfish-neg.text.2,neg,295,what,117,4,6.993103217236282,4,3,4.0,dobj,PRON,what,2,10
P07,goldfish-neg.text.2,neg,296,she,0,3,6.572044028989929,1,2,1.0,nsubj,PRON,she,2,11
P07,goldfish-neg.text.2,neg,297,wanted,0,6,6.440780033374006,4,1,2.0,ccomp,VERB,want,2,12
P07,goldfish-neg.text.2,neg,298,to,0,2,7.355601686871925,1,3,0.3,aux,PART,to,2,13
P07,goldfish-neg.text.2,neg,299,wish,148,4,5.371289573064556,2,2,1.0,xcomp,VERB,wish,2,14
P07,goldfish-neg.text.2,neg,300,for.,0,3,6.838540569153386,1,3,0.8,prep,ADP,for,2,15
P07,goldfish-neg.text.2,neg,301,"""I",0,1,7.6017467520701825,2,1,0.2,punct,PUNCT,"""",3,0
P07,goldfish-neg.text.2,neg,302,wish,0,4,5.371289573064556,0,0,0.0,ROOT,VERB,wish,3,2
P07,goldfish-neg.text.2,neg,303,for,0,3,6.838540569153386,3,2,1.5,mark,SCONJ,for,3,3
P07,goldfish-neg.text.2,neg,304,you,313,3,7.621769343182391,2,2,2.0,nsubj,PRON,you,3,4
P07,goldfish-neg.text.2,neg,305,to,180,2,7.355601686871925,1,2,0.3,aux,PART,to,3,5
P07,goldfish-neg.text.2,neg,306,come,166,4,6.497065171063486,4,1,2.0,advcl,VERB,come,3,6
P07,goldfish-neg.text.2,neg,307,back,319,4,6.303014523283947,1,2,0.6,advmod,ADV,back,3,7
P07,goldfish-neg.text.2,neg,308,to,198,2,7.355601686871925,1,3,0.8,prep,ADP,to,3,8
P07,goldfish-neg.text.2,neg,309,"life,""",0,4,5.901267560474818,1,4,0.5,pobj,NOUN,life,3,9
P07,goldfish-neg.text.2,neg,310,she,153,3,6.572044028989929,2,3,0.2,punct,PUNCT,"""",3,11
P07,goldfish-neg.text.2,neg,311,"said,",0,4,6.214785585123866,3,2,1.5,parataxis,VERB,say,3,13
P07,goldfish-neg.text.2,neg,312,her,212,3,6.452678661106354,1,3,0.1,punct,PUNCT,",",3,14
P07,goldfish-neg.text.2,neg,313,voice,0,5,4.935305690289924,14,1,14.9,dobj,NOUN,voice,3,16
P07,goldfish-neg.text.2,neg,314,barely,715,6,4.463295609962003,1,3,0.6,advmod,ADV,barely,3,17
P07,goldfish-neg.text.2,neg,315,above,915,5,4.689131197234498,2,2,1.6,prep,ADP,above,3,18
P07,goldfish-neg.text.2,neg,316,a,206,1,7.3099551280128585,1,4,0.3,det,DET,a,3,19
P07,goldfish-neg.text.2,neg,317,whisper.,326,7,3.8976270912904414,2,3,1.0,pobj,NOUN,whisper,3,20
P07,goldfish-neg.text.2,neg,318,As,0,2,6.345769610954118,19,1,3.3000000000000003,punct,PUNCT,.,3,21
P07,goldfish-neg.text.2,neg,319,soon,282,4,5.411030146797094,9,1,5.8,advmod,ADV,soon,4,1
P07,goldfish-neg.text.2,neg,320,as,0,2,6.345769610954118,2,3,1.0,mark,SCONJ,as,4,2
P07,goldfish-neg.text.2,neg,321,she,0,3,6.572044028989929,1,3,1.0,nsubj,PRON,she,4,3
P07,goldfish-neg.text.2,neg,322,spoke,423,5,5.272259442940222,3,2,1.5,advcl,VERB,speak,4,4
P07,goldfish-neg.text.2,neg,323,the,0,3,7.469073206544746,1,4,0.3,det,DET,the,4,5
P07,goldfish-neg.text.2,neg,324,"words,",159,5,5.372083108574252,2,3,2.0,dobj,NOUN,word,4,6
P07,goldfish-neg.text.2,neg,325,the,0,3,7.469073206544746,3,1,0.30000000000000004,punct,PUNCT,",",4,7
P07,goldfish-neg.text.2,neg,326,room,220,4,5.642968760855551,1,1,1.0,nsubj,NOUN,room,4,9
P07,goldfish-neg.text.2,neg,327,seemed,405,6,5.1455692977929886,0,0,0.0,ROOT,VERB,seem,4,10
P07,goldfish-neg.text.2,neg,328,to,0,2,7.355601686871925,1,2,0.3,aux,PART,to,4,11
P07,goldfish-neg.text.2,neg,329,fade,162,4,3.748962861256161,2,1,1.0,xcomp,VERB,fade,4,12
P07,goldfish-neg.text.2,neg,330,"away,",157,4,5.863857961883973,1,2,0.6,advmod,ADV,away,4,13
P07,goldfish-neg.text.2,neg,331,and,0,3,7.126710513400982,4,1,0.4,punct,PUNCT,",",4,14
P07,goldfish-neg.text.2,neg,332,Lily,0,4,4.429106008332696,1,2,1.0,nsubj,PROPN,Lily,4,16
P07,goldfish-neg.text.2,neg,333,felt,161,4,5.797433746145375,7,1,3.7,conj,VERB,feel,4,17
P07,goldfish-neg.text.2,neg,334,a,0,1,7.3099551280128585,3,3,0.8999999999999999,det,DET,a,4,18
