time,stimulus,pixel_x,pixel_y,pupil
2071003,delayed-neg.text.3,493.8,165.79,305.0
2071004,delayed-neg.text.3,493.8,165.7,305.0
2071005,delayed-neg.text.3,493.8,165.7,305.0
2071006,delayed-neg.text.3,493.7,165.79,305.0
2071007,delayed-neg.text.3,493.6,165.79,304.0
2071008,delayed-neg.text.3,493.4,165.87,304.0
2071009,delayed-neg.text.3,493.2,165.87,304.0
2071010,delayed-neg.text.3,493.3,165.69,304.0
2071011,delayed-neg.text.3,493.8,165.51,305.0
2071012,delayed-neg.text.3,494.3,165.25,305.0
2071013,delayed-neg.text.3,494.6,165.25,304.0
2071014,delayed-neg.text.3,494.4,165.34,304.0
2071015,delayed-neg.text.3,494.3,165.43,304.0
2071016,delayed-neg.text.3,494.3,165.43,305.0
2071017,delayed-neg.text.3,494.5,165.34,304.0
2071018,delayed-neg.text.3,494.6,165.34,304.0
2071019,delayed-neg.text.3,494.7,165.53,305.0
2071020,delayed-neg.text.3,494.7,165.53,306.0
2071021,delayed-neg.text.3,494.6,165.62,307.0
2071022,delayed-neg.text.3,494.6,165.44,306.0
2071023,delayed-neg.text.3,494.5,165.25,305.0
2071024,delayed-neg.text.3,494.0,165.24,304.0
2071025,delayed-neg.text.3,493.4,165.41,303.0
2071026,delayed-neg.text.3,493.1,165.78,303.0
2071027,delayed-neg.text.3,493.1,165.96,303.0
2071028,delayed-neg.text.3,493.1,165.59,303.0
2071029,delayed-neg.text.3,493.0,165.13,303.0
2071030,delayed-neg.text.3,492.8,164.94,302.0
2071031,delayed-neg.text.3,493.2,165.22,302.0
2071032,delayed-neg.text.3,493.6,165.51,302.0
2071033,delayed-neg.text.3,494.0,165.7,303.0
2071034,delayed-neg.text.3,493.9,165.79,303.0
2071035,delayed-neg.text.3,493.9,165.79,304.0
2071036,delayed-neg.text.3,494.0,165.79,304.0
2071037,delayed-neg.text.3,494.1,165.89,304.0
2071038,delayed-neg.text.3,494.1,166.07,304.0
2071039,delayed-neg.text.3,494.0,166.26,303.0
2071040,delayed-neg.text.3,493.8,166.25,302.0
2071041,delayed-neg.text.3,493.7,166.06,301.0
2071042,delayed-neg.text.3,493.5,165.97,302.0
2071043,delayed-neg.text.3,493.4,165.97,302.0
2071044,delayed-neg.text.3,493.7,165.88,303.0
2071045,delayed-neg.text.3,494.1,165.43,303.0
2071046,delayed-neg.text.3,494.5,164.97,303.0
2071047,delayed-neg.text.3,494.6,164.97,303.0
2071048,delayed-neg.text.3,494.5,165.43,303.0
2071049,delayed-neg.text.3,494.4,165.89,303.0
2071050,delayed-neg.text.3,494.3,165.89,305.0
2071051,delayed-neg.text.3,494.4,165.99,306.0
2071052,delayed-neg.text.3,494.6,165.99,306.0
2071053,delayed-neg.text.3,494.7,165.81,306.0
2071054,delayed-neg.text.3,494.1,165.15,305.0
2071055,delayed-neg.text.3,493.6,164.59,305.0
2071056,delayed-neg.text.3,493.6,164.31,305.0
2071057,delayed-neg.text.3,494.1,164.5,305.0
2071058,delayed-neg.text.3,494.1,164.69,305.0
2071059,delayed-neg.text.3,493.5,164.77,306.0
2071060,delayed-neg.text.3,493.2,164.76,306.0
2071061,delayed-neg.text.3,493.3,165.04,306.0
2071062,delayed-neg.text.3,493.5,165.41,306.0
2071063,delayed-neg.text.3,493.4,165.6,306.0
2071064,delayed-neg.text.3,493.4,165.5,307.0
2071065,delayed-neg.text.3,493.4,165.5,307.0
2071066,delayed-neg.text.3,493.3,165.6,307.0
2071067,delayed-neg.text.3,493.2,165.59,307.0
2071068,delayed-neg.text.3,493.1,165.5,307.0
2071069,delayed-neg.text.3,493.0,165.5,307.0
2071070,delayed-neg.text.3,493.1,165.41,307.0
2071071,delayed-neg.text.3,493.1,165.78,306.0
2071072,delayed-neg.text.3,493.2,166.15,307.0
2071073,delayed-neg.text.3,493.0,166.24,307.0
2071074,delayed-neg.text.3,493.0,165.96,307.0
2071075,delayed-neg.text.3,493.3,165.78,307.0
2071076,delayed-neg.text.3,493.7,165.97,308.0
2071077,delayed-neg.text.3,494.2,165.98,308.0
2071078,delayed-neg.text.3,494.4,165.99,307.0
2071079,delayed-neg.text.3,494.5,165.71,307.0
2071080,delayed-neg.text.3,494.6,165.62,307.0
2071081,delayed-neg.text.3,494.6,165.44,307.0
2071082,delayed-neg.text.3,494.5,165.62,308.0
2071083,delayed-neg.text.3,494.3,165.62,308.0
2071084,delayed-neg.text.3,494.0,165.52,308.0
2071085,delayed-neg.text.3,493.7,165.51,308.0
2071086,delayed-neg.text.3,493.5,165.32,308.0
2071087,delayed-neg.text.3,493.4,165.14,308.0
2071088,delayed-neg.text.3,493.3,165.04,309.0
2071089,delayed-neg.text.3,493.2,165.13,309.0
2071090,delayed-neg.text.3,493.4,165.23,310.0
2071091,delayed-neg.text.3,493.6,165.32,310.0
2071092,delayed-neg.text.3,493.7,165.79,310.0
2071093,delayed-neg.text.3,493.2,166.33,309.0
2071094,delayed-neg.text.3,492.9,166.14,309.0
2071095,delayed-neg.text.3,492.7,165.58,309.0
2071096,delayed-neg.text.3,492.8,164.94,309.0
2071097,delayed-neg.text.3,492.8,165.31,308.0
2071098,delayed-neg.text.3,492.7,165.77,307.0
2071099,delayed-neg.text.3,492.6,166.04,307.0
2071100,delayed-neg.text.3,492.6,166.04,309.0
2071101,delayed-neg.text.3,492.7,166.05,311.0
2071102,delayed-neg.text.3,492.8,165.86,310.0
2071103,delayed-neg.text.3,492.9,165.68,309.0
2071104,delayed-neg.text.3,492.9,165.5,308.0
2071105,delayed-neg.text.3,493.0,165.13,309.0
2071106,delayed-neg.text.3,493.2,164.76,310.0
2071107,delayed-neg.text.3,492.8,164.94,310.0
2071108,delayed-neg.text.3,492.4,165.49,310.0
2071109,delayed-neg.text.3,491.9,165.94,310.0
2071110,delayed-neg.text.3,491.8,166.03,309.0
2071111,delayed-neg.text.3,492.1,166.03,309.0
2071112,delayed-neg.text.3,492.4,166.04,309.0
2071113,delayed-neg.text.3,492.7,165.86,309.0
2071114,delayed-neg.text.3,492.7,165.86,309.0
2071115,delayed-neg.text.3,492.9,166.05,310.0
2071116,delayed-neg.text.3,493.0,166.24,310.0
2071117,delayed-neg.text.3,493.1,166.33,310.0
2071118,delayed-neg.text.3,493.0,166.33,310.0
2071119,delayed-neg.text.3,493.2,166.33,309.0
2071120,delayed-neg.text.3,493.3,166.33,310.0
2071121,delayed-neg.text.3,493.4,166.43,310.0
2071122,delayed-neg.text.3,493.4,166.34,311.0
2071123,delayed-neg.text.3,493.4,166.24,311.0
2071124,delayed-neg.text.3,493.5,166.15,310.0
2071125,delayed-neg.text.3,494.2,166.26,310.0
2071126,delayed-neg.text.3,495.5,166.38,310.0
2071127,delayed-neg.text.3,497.8,167.35,310.0
2071128,delayed-neg.text.3,500.0,168.31,310.0
2071129,delayed-neg.text.3,503.5,169.4,310.0
2071130,delayed-neg.text.3,506.5,169.73,310.0
2071131,delayed-neg.text.3,510.1,170.18,311.0
2071132,delayed-neg.text.3,513.3,170.52,311.0
2071133,delayed-neg.text.3,517.4,170.88,312.0
2071134,delayed-neg.text.3,521.4,171.06,312.0
2071135,delayed-neg.text.3,525.1,171.33,312.0
2071136,delayed-neg.text.3,527.9,171.57,311.0
2071137,delayed-neg.text.3,530.7,171.63,310.0
2071138,delayed-neg.text.3,532.6,171.31,310.0
2071139,delayed-neg.text.3,534.3,170.98,310.0
2071140,delayed-neg.text.3,535.2,170.73,310.0
2071141,delayed-neg.text.3,536.0,170.38,310.0
2071142,delayed-neg.text.3,536.0,170.1,310.0
2071143,delayed-neg.text.3,535.4,169.81,309.0
2071144,delayed-neg.text.3,534.7,169.71,309.0
2071145,delayed-neg.text.3,534.8,169.52,309.0
2071146,delayed-neg.text.3,534.9,169.43,309.0
2071147,delayed-neg.text.3,534.9,169.43,309.0
2071148,delayed-neg.text.3,534.9,168.79,309.0
2071149,delayed-neg.text.3,534.9,168.06,309.0
2071150,delayed-neg.text.3,534.9,167.41,308.0
2071151,delayed-neg.text.3,534.4,167.68,307.0
2071152,delayed-neg.text.3,534.0,168.04,307.0
2071153,delayed-neg.text.3,534.0,168.4,307.0
2071154,delayed-neg.text.3,534.6,168.88,308.0
2071155,delayed-neg.text.3,535.4,169.26,308.0
2071156,delayed-neg.text.3,535.7,169.64,307.0
2071157,delayed-neg.text.3,536.0,169.55,307.0
2071158,delayed-neg.text.3,536.0,169.46,308.0
2071159,delayed-neg.text.3,535.8,169.27,307.0
2071160,delayed-neg.text.3,535.6,169.36,307.0
2071161,delayed-neg.text.3,535.4,169.45,307.0
2071162,delayed-neg.text.3,535.5,169.54,307.0
2071163,delayed-neg.text.3,535.5,169.63,308.0
2071164,delayed-neg.text.3,535.5,169.63,308.0
2071165,delayed-neg.text.3,535.5,169.63,309.0
2071166,delayed-neg.text.3,535.6,169.63,309.0
2071167,delayed-neg.text.3,535.7,169.73,309.0
2071168,delayed-neg.text.3,535.8,169.91,308.0
2071169,delayed-neg.text.3,535.8,169.82,308.0
2071170,delayed-neg.text.3,535.8,169.55,308.0
2071171,delayed-neg.text.3,535.9,169.64,309.0
2071172,delayed-neg.text.3,535.8,170.01,309.0
2071173,delayed-neg.text.3,535.7,170.37,309.0
2071174,delayed-neg.text.3,535.6,170.37,309.0
2071175,delayed-neg.text.3,535.6,170.0,309.0
2071176,delayed-neg.text.3,535.6,169.54,308.0
2071177,delayed-neg.text.3,535.7,169.18,308.0
2071178,delayed-neg.text.3,535.3,169.35,307.0
2071179,delayed-neg.text.3,535.0,169.53,307.0
2071180,delayed-neg.text.3,534.6,169.61,306.0
2071181,delayed-neg.text.3,534.9,169.62,307.0
2071182,delayed-neg.text.3,535.2,169.72,308.0
2071183,delayed-neg.text.3,535.5,169.91,308.0
2071184,delayed-neg.text.3,535.4,170.09,308.0
2071185,delayed-neg.text.3,535.4,170.09,308.0
2071186,delayed-neg.text.3,535.8,170.19,307.0
2071187,delayed-neg.text.3,536.2,170.2,307.0
2071188,delayed-neg.text.3,536.1,170.2,306.0
2071189,delayed-neg.text.3,535.6,170.19,306.0
2071190,delayed-neg.text.3,535.0,170.17,307.0
2071191,delayed-neg.text.3,534.9,170.17,307.0
2071192,delayed-neg.text.3,534.7,170.26,308.0
2071193,delayed-neg.text.3,534.5,170.07,308.0
2071194,delayed-neg.text.3,534.6,169.61,307.0
2071195,delayed-neg.text.3,534.8,169.25,306.0
2071196,delayed-neg.text.3,534.9,169.07,305.0
2071197,delayed-neg.text.3,535.1,169.07,307.0
2071198,delayed-neg.text.3,535.2,168.89,308.0
2071199,delayed-neg.text.3,535.3,168.8,309.0
2071200,delayed-neg.text.3,535.3,168.98,307.0
2071201,delayed-neg.text.3,535.2,169.26,306.0
2071202,delayed-neg.text.3,535.1,169.53,306.0
2071203,delayed-neg.text.3,535.0,169.34,307.0
2071204,delayed-neg.text.3,535.0,169.34,308.0
2071205,delayed-neg.text.3,535.0,169.71,308.0
2071206,delayed-neg.text.3,535.1,170.27,308.0
2071207,delayed-neg.text.3,535.1,170.72,308.0
2071208,delayed-neg.text.3,535.1,170.63,309.0
2071209,delayed-neg.text.3,534.8,170.44,309.0
2071210,delayed-neg.text.3,534.5,170.25,309.0
2071211,delayed-neg.text.3,534.1,170.06,309.0
2071212,delayed-neg.text.3,534.0,169.96,309.0
2071213,delayed-neg.text.3,534.3,169.88,308.0
2071214,delayed-neg.text.3,534.5,169.79,307.0
2071215,delayed-neg.text.3,534.5,169.7,307.0
2071216,delayed-neg.text.3,534.3,169.6,306.0
2071217,delayed-neg.text.3,534.0,169.6,306.0
2071218,delayed-neg.text.3,534.0,169.69,306.0
2071219,delayed-neg.text.3,534.0,169.87,306.0
2071220,delayed-neg.text.3,534.1,170.06,306.0
2071221,delayed-neg.text.3,534.1,170.24,306.0
2071222,delayed-neg.text.3,534.1,170.24,306.0
2071223,delayed-neg.text.3,534.6,170.07,306.0
2071224,delayed-neg.text.3,535.1,169.9,306.0
2071225,delayed-neg.text.3,535.2,170.08,306.0
2071226,delayed-neg.text.3,534.8,170.26,306.0
2071227,delayed-neg.text.3,534.3,170.43,306.0
2071228,delayed-neg.text.3,534.1,170.43,306.0
2071229,delayed-neg.text.3,534.0,170.33,306.0
2071230,delayed-neg.text.3,533.9,170.05,306.0
2071231,delayed-neg.text.3,534.2,169.79,306.0
2071232,delayed-neg.text.3,534.5,169.79,307.0
2071233,delayed-neg.text.3,534.8,169.98,308.0
2071234,delayed-neg.text.3,534.9,170.26,308.0
2071235,delayed-neg.text.3,534.7,170.35,308.0
2071236,delayed-neg.text.3,534.4,170.62,308.0
2071237,delayed-neg.text.3,534.3,170.89,308.0
2071238,delayed-neg.text.3,534.5,170.99,309.0
2071239,delayed-neg.text.3,534.3,171.07,310.0
2071240,delayed-neg.text.3,533.8,170.97,309.0
2071241,delayed-neg.text.3,533.8,170.69,309.0
2071242,delayed-neg.text.3,534.3,170.52,308.0
2071243,delayed-neg.text.3,534.7,170.53,308.0
2071244,delayed-neg.text.3,534.7,170.44,308.0
2071245,delayed-neg.text.3,534.8,169.89,308.0
2071246,delayed-neg.text.3,535.0,169.34,309.0
2071247,delayed-neg.text.3,535.3,168.98,310.0
2071248,delayed-neg.text.3,535.4,168.8,309.0
2071249,delayed-neg.text.3,535.2,168.61,308.0
2071250,delayed-neg.text.3,534.7,168.42,308.0
2071251,delayed-neg.text.3,534.2,168.32,308.0
2071252,delayed-neg.text.3,534.1,168.22,308.0
2071253,delayed-neg.text.3,534.5,168.32,308.0
2071254,delayed-neg.text.3,534.8,168.61,309.0
2071255,delayed-neg.text.3,534.5,169.24,309.0
2071256,delayed-neg.text.3,534.1,169.78,309.0
2071257,delayed-neg.text.3,533.9,169.96,309.0
2071258,delayed-neg.text.3,534.0,169.78,308.0
2071259,delayed-neg.text.3,533.9,169.69,308.0
2071260,delayed-neg.text.3,533.7,169.59,308.0
2071261,delayed-neg.text.3,533.3,169.49,308.0
2071262,delayed-neg.text.3,533.0,169.39,308.0
2071263,delayed-neg.text.3,533.1,169.3,308.0
2071264,delayed-neg.text.3,533.4,169.49,308.0
2071265,delayed-neg.text.3,533.7,169.68,308.0
2071266,delayed-neg.text.3,533.7,169.96,308.0
2071267,delayed-neg.text.3,533.6,170.05,308.0
2071268,delayed-neg.text.3,533.6,169.86,309.0
2071269,delayed-neg.text.3,533.4,169.58,309.0
2071270,delayed-neg.text.3,533.4,169.22,309.0
2071271,delayed-neg.text.3,533.4,169.12,309.0
2071272,delayed-neg.text.3,533.5,169.03,309.0
2071273,delayed-neg.text.3,533.7,169.13,308.0
2071274,delayed-neg.text.3,533.8,169.04,307.0
2071275,delayed-neg.text.3,533.8,169.04,308.0
2071276,delayed-neg.text.3,533.8,169.32,308.0
2071277,delayed-neg.text.3,533.9,169.69,309.0
2071278,delayed-neg.text.3,534.0,170.06,309.0
2071279,delayed-neg.text.3,534.2,169.69,309.0
2071280,delayed-neg.text.3,534.2,169.51,309.0
2071281,delayed-neg.text.3,534.1,169.23,309.0
2071282,delayed-neg.text.3,534.1,169.32,309.0
2071283,delayed-neg.text.3,534.1,169.32,309.0
2071284,delayed-neg.text.3,534.1,169.69,309.0
2071285,delayed-neg.text.3,534.2,170.06,309.0
2071286,delayed-neg.text.3,534.2,170.34,308.0
2071287,delayed-neg.text.3,534.1,170.43,308.0
2071288,delayed-neg.text.3,534.0,170.52,308.0
2071289,delayed-neg.text.3,534.2,170.61,308.0
2071290,delayed-neg.text.3,534.5,170.34,308.0
2071291,delayed-neg.text.3,534.8,169.98,308.0
2071292,delayed-neg.text.3,534.9,169.62,308.0
2071293,delayed-neg.text.3,534.9,169.53,308.0
2071294,delayed-neg.text.3,535.0,169.53,308.0
2071295,delayed-neg.text.3,535.0,169.9,309.0
2071296,delayed-neg.text.3,534.9,170.44,309.0
2071297,delayed-neg.text.3,534.6,170.53,308.0
2071298,delayed-neg.text.3,534.2,170.15,308.0
2071299,delayed-neg.text.3,534.1,169.69,308.0
2071300,delayed-neg.text.3,534.0,169.6,308.0
2071301,delayed-neg.text.3,534.3,169.6,308.0
2071302,delayed-neg.text.3,534.6,169.7,307.0
2071303,delayed-neg.text.3,534.9,169.62,307.0
2071304,delayed-neg.text.3,534.6,169.89,308.0
2071305,delayed-neg.text.3,534.2,170.15,308.0
2071306,delayed-neg.text.3,534.1,170.24,309.0
2071307,delayed-neg.text.3,534.3,170.06,309.0
2071308,delayed-neg.text.3,534.8,169.98,310.0
2071309,delayed-neg.text.3,535.1,169.9,309.0
2071310,delayed-neg.text.3,535.4,169.81,308.0
2071311,delayed-neg.text.3,535.5,169.82,307.0
2071312,delayed-neg.text.3,535.3,169.99,307.0
2071313,delayed-neg.text.3,535.0,170.08,307.0
2071314,delayed-neg.text.3,534.7,170.16,308.0
2071315,delayed-neg.text.3,534.5,170.53,309.0
2071316,delayed-neg.text.3,534.6,170.9,309.0
2071317,delayed-neg.text.3,534.6,171.17,309.0
2071318,delayed-neg.text.3,534.7,170.62,309.0
2071319,delayed-neg.text.3,534.6,170.07,309.0
2071320,delayed-neg.text.3,534.8,169.71,309.0
2071321,delayed-neg.text.3,535.0,169.8,309.0
2071322,delayed-neg.text.3,535.2,169.9,309.0
2071323,delayed-neg.text.3,535.3,169.9,309.0
2071324,delayed-neg.text.3,535.5,169.91,310.0
2071325,delayed-neg.text.3,535.6,169.73,310.0
2071326,delayed-neg.text.3,535.6,169.54,310.0
2071327,delayed-neg.text.3,535.6,169.36,309.0
2071328,delayed-neg.text.3,535.6,169.73,309.0
2071329,delayed-neg.text.3,535.5,170.18,309.0
2071330,delayed-neg.text.3,535.4,170.55,309.0
2071331,delayed-neg.text.3,535.4,170.55,309.0
2071332,delayed-neg.text.3,535.3,170.55,309.0
2071333,delayed-neg.text.3,535.2,170.54,308.0
2071334,delayed-neg.text.3,535.3,170.45,307.0
2071335,delayed-neg.text.3,535.5,170.37,307.0
2071336,delayed-neg.text.3,535.7,170.37,307.0
2071337,delayed-neg.text.3,535.8,170.37,307.0
2071338,delayed-neg.text.3,535.8,170.47,307.0
2071339,delayed-neg.text.3,535.9,170.56,306.0
2071340,delayed-neg.text.3,535.9,170.65,307.0
2071341,delayed-neg.text.3,535.9,170.65,307.0
2071342,delayed-neg.text.3,535.8,170.65,307.0
2071343,delayed-neg.text.3,535.8,170.65,307.0
2071344,delayed-neg.text.3,535.8,170.92,307.0
2071345,delayed-neg.text.3,535.8,171.38,307.0
2071346,delayed-neg.text.3,535.8,171.75,306.0
2071347,delayed-neg.text.3,535.9,171.66,306.0
2071348,delayed-neg.text.3,536.0,171.39,306.0
2071349,delayed-neg.text.3,535.8,171.2,307.0
2071350,delayed-neg.text.3,535.5,171.01,307.0
2071351,delayed-neg.text.3,535.1,171.0,307.0
2071352,delayed-neg.text.3,535.1,170.91,306.0
2071353,delayed-neg.text.3,535.5,170.92,306.0
2071354,delayed-neg.text.3,535.9,171.02,306.0
2071355,delayed-neg.text.3,536.2,171.39,305.0
2071356,delayed-neg.text.3,536.0,171.66,305.0
2071357,delayed-neg.text.3,535.7,171.93,305.0
2071358,delayed-neg.text.3,535.6,172.02,305.0
2071359,delayed-neg.text.3,535.6,171.93,305.0
2071360,delayed-neg.text.3,535.6,171.65,306.0
2071361,delayed-neg.text.3,535.5,171.38,306.0
2071362,delayed-neg.text.3,535.5,171.56,306.0
2071363,delayed-neg.text.3,535.6,171.84,306.0
2071364,delayed-neg.text.3,535.8,172.21,307.0
2071365,delayed-neg.text.3,536.0,172.21,307.0
2071366,delayed-neg.text.3,536.3,172.22,308.0
2071367,delayed-neg.text.3,536.5,172.13,308.0
2071368,delayed-neg.text.3,536.7,171.86,307.0
2071369,delayed-neg.text.3,536.6,171.77,307.0
2071370,delayed-neg.text.3,536.6,171.86,308.0
2071371,delayed-neg.text.3,536.7,172.05,308.0
2071372,delayed-neg.text.3,536.5,172.04,308.0
2071373,delayed-neg.text.3,536.2,171.85,308.0
2071374,delayed-neg.text.3,536.1,171.67,308.0
2071375,delayed-neg.text.3,536.3,171.76,308.0
2071376,delayed-neg.text.3,536.4,172.13,308.0
2071377,delayed-neg.text.3,536.2,172.4,308.0
2071378,delayed-neg.text.3,536.0,172.12,308.0
2071379,delayed-neg.text.3,535.8,171.66,308.0
2071380,delayed-neg.text.3,535.9,171.2,308.0
2071381,delayed-neg.text.3,536.3,171.21,308.0
2071382,delayed-neg.text.3,536.7,171.31,307.0
2071383,delayed-neg.text.3,537.0,171.5,307.0
2071384,delayed-neg.text.3,536.9,171.68,307.0
2071385,delayed-neg.text.3,536.7,171.59,307.0
2071386,delayed-neg.text.3,536.8,171.5,307.0
2071387,delayed-neg.text.3,536.9,171.5,307.0
2071388,delayed-neg.text.3,537.0,171.69,307.0
2071389,delayed-neg.text.3,536.9,171.96,308.0
2071390,delayed-neg.text.3,536.8,172.14,308.0
2071391,delayed-neg.text.3,536.6,172.14,308.0
2071392,delayed-neg.text.3,536.5,172.04,308.0
2071393,delayed-neg.text.3,536.4,171.76,307.0
2071394,delayed-neg.text.3,536.4,171.76,307.0
2071395,delayed-neg.text.3,536.4,171.95,308.0
2071396,delayed-neg.text.3,536.5,172.04,308.0
2071397,delayed-neg.text.3,536.7,172.14,309.0
2071398,delayed-neg.text.3,536.8,172.23,309.0
2071399,delayed-neg.text.3,536.8,172.42,308.0
2071400,delayed-neg.text.3,536.8,172.69,308.0
2071401,delayed-neg.text.3,536.8,172.78,308.0
2071402,delayed-neg.text.3,536.9,172.69,308.0
2071403,delayed-neg.text.3,537.2,172.61,308.0
2071404,delayed-neg.text.3,537.5,172.62,308.0
2071405,delayed-neg.text.3,537.3,172.52,308.0
2071406,delayed-neg.text.3,537.0,172.42,309.0
2071407,delayed-neg.text.3,536.7,172.41,310.0
2071408,delayed-neg.text.3,536.5,172.5,311.0
2071409,delayed-neg.text.3,536.3,172.59,311.0
2071410,delayed-neg.text.3,536.6,172.5,310.0
2071411,delayed-neg.text.3,537.1,172.52,310.0
2071412,delayed-neg.text.3,537.4,172.43,310.0
2071413,delayed-neg.text.3,537.3,172.15,310.0
2071414,delayed-neg.text.3,536.9,171.87,310.0
2071415,delayed-neg.text.3,536.6,171.68,310.0
2071416,delayed-neg.text.3,536.3,171.95,310.0
2071417,delayed-neg.text.3,536.5,172.32,309.0
2071418,delayed-neg.text.3,536.7,172.69,309.0
2071419,delayed-neg.text.3,536.9,172.69,309.0
2071420,delayed-neg.text.3,537.0,172.7,309.0
2071421,delayed-neg.text.3,537.0,172.79,309.0
2071422,delayed-neg.text.3,537.0,172.97,309.0
2071423,delayed-neg.text.3,537.0,173.16,310.0
2071424,delayed-neg.text.3,537.0,173.34,311.0
2071425,delayed-neg.text.3,537.0,173.43,311.0
2071426,delayed-neg.text.3,537.0,173.16,311.0
2071427,delayed-neg.text.3,537.1,172.88,311.0
2071428,delayed-neg.text.3,537.1,172.88,311.0
2071429,delayed-neg.text.3,537.3,173.07,310.0
2071430,delayed-neg.text.3,537.4,173.26,310.0
2071431,delayed-neg.text.3,537.6,173.17,310.0
2071432,delayed-neg.text.3,538.0,173.27,309.0
2071433,delayed-neg.text.3,538.2,173.64,309.0
2071434,delayed-neg.text.3,537.9,173.91,310.0
2071435,delayed-neg.text.3,537.4,174.18,310.0
2071436,delayed-neg.text.3,536.9,173.98,310.0
2071437,delayed-neg.text.3,536.9,173.89,310.0
2071438,delayed-neg.text.3,537.0,173.89,311.0
2071439,delayed-neg.text.3,537.3,173.9,311.0
2071440,delayed-neg.text.3,537.8,174.0,311.0
2071441,delayed-neg.text.3,538.2,174.19,311.0
2071442,delayed-neg.text.3,538.2,174.56,311.0
2071443,delayed-neg.text.3,538.0,174.83,311.0
2071444,delayed-neg.text.3,537.8,174.83,311.0
2071445,delayed-neg.text.3,537.7,174.64,310.0
2071446,delayed-neg.text.3,537.8,174.46,310.0
2071447,delayed-neg.text.3,537.9,174.28,310.0
2071448,delayed-neg.text.3,538.2,174.1,310.0
2071449,delayed-neg.text.3,538.5,174.11,310.0
2071450,delayed-neg.text.3,538.8,174.3,310.0
2071451,delayed-neg.text.3,538.7,174.48,310.0
2071452,delayed-neg.text.3,538.5,174.66,311.0
2071453,delayed-neg.text.3,538.2,174.84,311.0
2071454,delayed-neg.text.3,538.0,175.2,311.0
2071455,delayed-neg.text.3,538.1,175.39,311.0
2071456,delayed-neg.text.3,538.3,175.57,312.0
2071457,delayed-neg.text.3,539.0,175.5,312.0
2071458,delayed-neg.text.3,539.5,175.79,313.0
2071459,delayed-neg.text.3,539.5,176.15,312.0
2071460,delayed-neg.text.3,539.0,176.6,312.0
2071461,delayed-neg.text.3,538.9,176.69,311.0
2071462,delayed-neg.text.3,539.2,176.79,311.0
2071463,delayed-neg.text.3,538.9,177.24,311.0
2071464,delayed-neg.text.3,538.3,177.69,311.0
2071465,delayed-neg.text.3,537.8,178.23,312.0
2071466,delayed-neg.text.3,537.4,178.49,312.0
2071467,delayed-neg.text.3,536.3,179.02,312.0
2071468,delayed-neg.text.3,534.8,180.82,311.0
2071469,delayed-neg.text.3,532.9,183.17,311.0
2071470,delayed-neg.text.3,531.2,187.28,311.0
2071471,delayed-neg.text.3,528.7,192.66,311.0
2071472,delayed-neg.text.3,526.9,198.71,313.0
2071473,delayed-neg.text.3,525.6,203.11,314.0
2071474,delayed-neg.text.3,524.0,206.32,315.0
2071475,delayed-neg.text.3,521.1,209.6,314.0
2071476,delayed-neg.text.3,517.6,214.63,313.0
2071477,delayed-neg.text.3,513.9,221.34,313.0
2071478,delayed-neg.text.3,511.4,228.07,315.0
2071479,delayed-neg.text.3,508.4,234.54,316.0
2071480,delayed-neg.text.3,505.3,239.44,318.0
2071481,delayed-neg.text.3,501.7,243.97,318.0
2071482,delayed-neg.text.3,497.5,248.97,317.0
2071483,delayed-neg.text.3,493.0,254.18,316.0
2071484,delayed-neg.text.3,488.4,259.3,317.0
2071485,delayed-neg.text.3,483.7,263.4,319.0
2071486,delayed-neg.text.3,480.4,266.3,319.0
2071487,delayed-neg.text.3,475.8,269.21,319.0
2071488,delayed-neg.text.3,472.3,270.61,318.0
2071489,delayed-neg.text.3,467.2,273.44,318.0
2071490,delayed-neg.text.3,463.9,275.7,318.0
2071491,delayed-neg.text.3,459.9,279.1,317.0
2071492,delayed-neg.text.3,457.4,281.56,317.0
2071493,delayed-neg.text.3,454.8,285.07,319.0
2071494,delayed-neg.text.3,452.5,288.96,320.0
2071495,delayed-neg.text.3,451.0,292.09,321.0
2071496,delayed-neg.text.3,449.7,295.04,320.0
2071497,delayed-neg.text.3,449.0,296.46,320.0
2071498,delayed-neg.text.3,447.7,298.85,319.0
2071499,delayed-neg.text.3,446.3,300.18,319.0
2071500,delayed-neg.text.3,445.2,301.71,319.0
2071501,delayed-neg.text.3,444.7,302.29,319.0
2071502,delayed-neg.text.3,444.6,303.14,319.0
2071503,delayed-neg.text.3,444.6,304.19,319.0
2071504,delayed-neg.text.3,444.4,306.95,319.0
2071505,delayed-neg.text.3,444.2,309.34,319.0
2071506,delayed-neg.text.3,443.8,312.39,320.0
2071507,delayed-neg.text.3,443.5,313.63,320.0
2071508,delayed-neg.text.3,443.2,315.07,321.0
2071509,delayed-neg.text.3,443.5,315.35,320.0
2071510,delayed-neg.text.3,444.1,315.35,320.0
2071511,delayed-neg.text.3,444.7,317.06,321.0
2071512,delayed-neg.text.3,445.0,318.97,323.0
2071513,delayed-neg.text.3,445.0,320.88,324.0
2071514,delayed-neg.text.3,445.3,321.26,323.0
2071515,delayed-neg.text.3,445.6,321.64,323.0
2071516,delayed-neg.text.3,445.9,322.5,323.0
2071517,delayed-neg.text.3,445.9,322.88,323.0
2071518,delayed-neg.text.3,446.0,323.07,323.0
2071519,delayed-neg.text.3,446.3,322.88,324.0
